"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.408864799,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1991-Q4",1.109336867,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.707698191,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.918964154,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.30420957,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.376704761,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.615912517,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.249895847,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.817258299,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1993-Q4",-0.620387229,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.49653161,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.150384582,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.758168233,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1994-Q4",0.946897658,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.680302747,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.784550155,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.785696194,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.712376003,"E"
"NLD","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.410827909,
"NLD","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.114967157,
"NLD","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.400073112,
"NLD","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.710941146,
"NLD","QGDP","TOT","PC_CHGPP","Q","1997-Q1",1.090973276,
"NLD","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.041229521,
"NLD","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.45275968,
"NLD","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.282980368,
"NLD","QGDP","TOT","PC_CHGPP","Q","1998-Q1",1.349037285,
"NLD","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.715690359,
"NLD","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.853584161,
"NLD","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.915112376,
"NLD","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.666753831,
"NLD","QGDP","TOT","PC_CHGPP","Q","1999-Q2",1.112901909,
"NLD","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.37722889,
"NLD","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.406875109,
"NLD","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.62271011,
"NLD","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.116802889,
"NLD","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.825163363,
"NLD","QGDP","TOT","PC_CHGPP","Q","2000-Q4",1.299729479,
"NLD","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.108520684,
"NLD","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.505669035,
"NLD","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.173787806,
"NLD","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.322515301,
"NLD","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-0.610179989,
"NLD","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.348263578,
"NLD","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.155263883,
"NLD","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.149651197,
"NLD","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.017344153,
"NLD","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.345329821,
"NLD","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.088712714,
"NLD","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.535395784,
"NLD","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.905236953,
"NLD","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.476796103,
"NLD","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.149388239,
"NLD","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.218014009,
"NLD","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.322858268,
"NLD","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.703469864,
"NLD","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.342952261,
"NLD","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.630550925,
"NLD","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.623937875,
"NLD","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.497031303,
"NLD","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.598152747,
"NLD","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.824500468,
"NLD","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.145697378,
"NLD","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.511646773,
"NLD","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.117501908,
"NLD","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.353023647,
"NLD","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.327531403,
"NLD","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.492586831,
"NLD","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.122148031,
"NLD","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.659940783,
"NLD","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-3.593640793,
"NLD","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.002508579,
"NLD","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.400707908,
"NLD","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.602328461,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.188858594,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.438950609,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.441811764,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.128152682,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.577152583,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.08940421,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.000384789,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.603347169,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.208153293,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.050938315,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.429226861,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.699748534,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.322901443,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.180703927,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.603037231,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.634730192,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.094817587,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.585479798,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.249993171,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.895674382,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.59541208,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.308081081,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.344295987,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.016409278,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.918878664,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.235477382,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.116299944,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.837485782,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.524686994,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.879537581,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.715426169,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.757067169,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.44772815,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.642241054,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.24370589,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.411643876,
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.699892649,
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.419470479,
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.39398386,
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.394678472,
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.479086208,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.904426125,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q3",6.334387258,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.017254917,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.004709173,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2021-Q2",3.719766704,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.778243573,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.605217829,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.319851754,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2022-Q2",2.403535908,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2022-Q3",-0.214374922,"P"
"NZL","QGDP","TOT","PC_CHGPP","A","1989",0.427776986,
"NZL","QGDP","TOT","PC_CHGPP","A","1990",0.019522931,
"NZL","QGDP","TOT","PC_CHGPP","A","1991",-1.320202289,
"NZL","QGDP","TOT","PC_CHGPP","A","1992",0.703098308,
"NZL","QGDP","TOT","PC_CHGPP","A","1993",5.229277526,
"NZL","QGDP","TOT","PC_CHGPP","A","1994",5.573514564,
"NZL","QGDP","TOT","PC_CHGPP","A","1995",4.901551073,
"NZL","QGDP","TOT","PC_CHGPP","A","1996",4.073424297,
"NZL","QGDP","TOT","PC_CHGPP","A","1997",2.437318729,
"NZL","QGDP","TOT","PC_CHGPP","A","1998",0.329124658,
"NZL","QGDP","TOT","PC_CHGPP","A","1999",4.548221896,
"NZL","QGDP","TOT","PC_CHGPP","A","2000",4.251704176,
"NZL","QGDP","TOT","PC_CHGPP","A","2001",2.567506292,
"NZL","QGDP","TOT","PC_CHGPP","A","2002",4.720716565,
"NZL","QGDP","TOT","PC_CHGPP","A","2003",4.237485163,
"NZL","QGDP","TOT","PC_CHGPP","A","2004",4.768389172,
"NZL","QGDP","TOT","PC_CHGPP","A","2005",3.168138222,
"NZL","QGDP","TOT","PC_CHGPP","A","2006",2.909568778,
"NZL","QGDP","TOT","PC_CHGPP","A","2007",3.459993984,
"NZL","QGDP","TOT","PC_CHGPP","A","2008",-0.184121673,
"NZL","QGDP","TOT","PC_CHGPP","A","2009",-1.207940523,
"NZL","QGDP","TOT","PC_CHGPP","A","2010",1.76786093,
"NZL","QGDP","TOT","PC_CHGPP","A","2011",1.821517694,
"NZL","QGDP","TOT","PC_CHGPP","A","2012",2.47924809,
"NZL","QGDP","TOT","PC_CHGPP","A","2013",2.282402221,
"NZL","QGDP","TOT","PC_CHGPP","A","2014",3.757214423,
"NZL","QGDP","TOT","PC_CHGPP","A","2015",3.675775405,
"NZL","QGDP","TOT","PC_CHGPP","A","2016",3.958476283,
"NZL","QGDP","TOT","PC_CHGPP","A","2017",3.505835963,
"NZL","QGDP","TOT","PC_CHGPP","A","2018",3.432755996,
"NZL","QGDP","TOT","PC_CHGPP","A","2019",2.866984337,
"NZL","QGDP","TOT","PC_CHGPP","A","2020",-2.081029456,
"NZL","QGDP","TOT","PC_CHGPP","A","2021",5.499921024,
"USA","QGDP","TOT","PC_CHGPP","Q","1947-Q2",-0.266705989,
"USA","QGDP","TOT","PC_CHGPP","Q","1947-Q3",-0.206503225,
"USA","QGDP","TOT","PC_CHGPP","Q","1947-Q4",1.56427638,
"USA","QGDP","TOT","PC_CHGPP","Q","1948-Q1",1.504200324,
"USA","QGDP","TOT","PC_CHGPP","Q","1948-Q2",1.650680594,
"USA","QGDP","TOT","PC_CHGPP","Q","1948-Q3",0.572930191,
"USA","QGDP","TOT","PC_CHGPP","Q","1948-Q4",0.111712158,
"USA","QGDP","TOT","PC_CHGPP","Q","1949-Q1",-1.37794649,
"USA","QGDP","TOT","PC_CHGPP","Q","1949-Q2",-0.34110093,
"USA","QGDP","TOT","PC_CHGPP","Q","1949-Q3",1.032424777,
"USA","QGDP","TOT","PC_CHGPP","Q","1949-Q4",-0.83926744,
"USA","QGDP","TOT","PC_CHGPP","Q","1950-Q1",3.930097999,
"USA","QGDP","TOT","PC_CHGPP","Q","1950-Q2",3.049810988,
"USA","QGDP","TOT","PC_CHGPP","Q","1950-Q3",3.864414603,
"USA","QGDP","TOT","PC_CHGPP","Q","1950-Q4",1.914780147,
"USA","QGDP","TOT","PC_CHGPP","Q","1951-Q1",1.358158764,
"USA","QGDP","TOT","PC_CHGPP","Q","1951-Q2",1.732710437,
"USA","QGDP","TOT","PC_CHGPP","Q","1951-Q3",2.060998798,
"USA","QGDP","TOT","PC_CHGPP","Q","1951-Q4",0.220249574,
"USA","QGDP","TOT","PC_CHGPP","Q","1952-Q1",1.068534409,
"USA","QGDP","TOT","PC_CHGPP","Q","1952-Q2",0.215396694,
"USA","QGDP","TOT","PC_CHGPP","Q","1952-Q3",0.721849215,
"USA","QGDP","TOT","PC_CHGPP","Q","1952-Q4",3.284215711,
"USA","QGDP","TOT","PC_CHGPP","Q","1953-Q1",1.858867482,
"USA","QGDP","TOT","PC_CHGPP","Q","1953-Q2",0.77293802,
"USA","QGDP","TOT","PC_CHGPP","Q","1953-Q3",-0.562677031,
"USA","QGDP","TOT","PC_CHGPP","Q","1953-Q4",-1.51394063,
"USA","QGDP","TOT","PC_CHGPP","Q","1954-Q1",-0.478023888,
"USA","QGDP","TOT","PC_CHGPP","Q","1954-Q2",0.108992196,
"USA","QGDP","TOT","PC_CHGPP","Q","1954-Q3",1.129346277,
"USA","QGDP","TOT","PC_CHGPP","Q","1954-Q4",1.956688077,
"USA","QGDP","TOT","PC_CHGPP","Q","1955-Q1",2.856234655,
"USA","QGDP","TOT","PC_CHGPP","Q","1955-Q2",1.627204957,
"USA","QGDP","TOT","PC_CHGPP","Q","1955-Q3",1.350464288,
"USA","QGDP","TOT","PC_CHGPP","Q","1955-Q4",0.600328737,
"USA","QGDP","TOT","PC_CHGPP","Q","1956-Q1",-0.388380468,
"USA","QGDP","TOT","PC_CHGPP","Q","1956-Q2",0.826319427,
"USA","QGDP","TOT","PC_CHGPP","Q","1956-Q3",-0.089839593,
"USA","QGDP","TOT","PC_CHGPP","Q","1956-Q4",1.645864038,
"USA","QGDP","TOT","PC_CHGPP","Q","1957-Q1",0.640291153,
"USA","QGDP","TOT","PC_CHGPP","Q","1957-Q2",-0.219085924,
"USA","QGDP","TOT","PC_CHGPP","Q","1957-Q3",0.980018402,
"USA","QGDP","TOT","PC_CHGPP","Q","1957-Q4",-1.034279655,
"USA","QGDP","TOT","PC_CHGPP","Q","1958-Q1",-2.595440045,
"USA","QGDP","TOT","PC_CHGPP","Q","1958-Q2",0.657226726,
"USA","QGDP","TOT","PC_CHGPP","Q","1958-Q3",2.313217041,
"USA","QGDP","TOT","PC_CHGPP","Q","1958-Q4",2.33810956,
"USA","QGDP","TOT","PC_CHGPP","Q","1959-Q1",1.919552804,
"USA","QGDP","TOT","PC_CHGPP","Q","1959-Q2",2.255169531,
"USA","QGDP","TOT","PC_CHGPP","Q","1959-Q3",0.070560341,
"USA","QGDP","TOT","PC_CHGPP","Q","1959-Q4",0.284889055,
"USA","QGDP","TOT","PC_CHGPP","Q","1960-Q1",2.247714292,
"USA","QGDP","TOT","PC_CHGPP","Q","1960-Q2",-0.539073361,
"USA","QGDP","TOT","PC_CHGPP","Q","1960-Q3",0.48942128,
"USA","QGDP","TOT","PC_CHGPP","Q","1960-Q4",-1.283403329,
"USA","QGDP","TOT","PC_CHGPP","Q","1961-Q1",0.67490454,
"USA","QGDP","TOT","PC_CHGPP","Q","1961-Q2",1.697434269,
"USA","QGDP","TOT","PC_CHGPP","Q","1961-Q3",1.919586999,
"USA","QGDP","TOT","PC_CHGPP","Q","1961-Q4",1.961098063,
"USA","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.783648811,
"USA","QGDP","TOT","PC_CHGPP","Q","1962-Q2",0.903663823,
"USA","QGDP","TOT","PC_CHGPP","Q","1962-Q3",1.228513048,
"USA","QGDP","TOT","PC_CHGPP","Q","1962-Q4",0.328901576,
"USA","QGDP","TOT","PC_CHGPP","Q","1963-Q1",1.091574332,
"USA","QGDP","TOT","PC_CHGPP","Q","1963-Q2",1.122121453,
"USA","QGDP","TOT","PC_CHGPP","Q","1963-Q3",2.198434459,
"USA","QGDP","TOT","PC_CHGPP","Q","1963-Q4",0.655602437,
"USA","QGDP","TOT","PC_CHGPP","Q","1964-Q1",2.108252099,
"USA","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.08873369,
"USA","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.562300666,
"USA","QGDP","TOT","PC_CHGPP","Q","1964-Q4",0.308871858,
"USA","QGDP","TOT","PC_CHGPP","Q","1965-Q1",2.419751879,
"USA","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.263298249,
"USA","QGDP","TOT","PC_CHGPP","Q","1965-Q3",2.223252282,
"USA","QGDP","TOT","PC_CHGPP","Q","1965-Q4",2.304040466,
"USA","QGDP","TOT","PC_CHGPP","Q","1966-Q1",2.434228759,
"USA","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.341601962,
"USA","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.846905052,
"USA","QGDP","TOT","PC_CHGPP","Q","1966-Q4",0.820407109,
"USA","QGDP","TOT","PC_CHGPP","Q","1967-Q1",0.885552587,
"USA","QGDP","TOT","PC_CHGPP","Q","1967-Q2",0.061297813,
"USA","QGDP","TOT","PC_CHGPP","Q","1967-Q3",0.946120917,
"USA","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.754017127,
"USA","QGDP","TOT","PC_CHGPP","Q","1968-Q1",2.039507129,
"USA","QGDP","TOT","PC_CHGPP","Q","1968-Q2",1.67079955,
"USA","QGDP","TOT","PC_CHGPP","Q","1968-Q3",0.774955663,
"USA","QGDP","TOT","PC_CHGPP","Q","1968-Q4",0.393320041,
"USA","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.565115509,
"USA","QGDP","TOT","PC_CHGPP","Q","1969-Q2",0.303995321,
"USA","QGDP","TOT","PC_CHGPP","Q","1969-Q3",0.660514205,
"USA","QGDP","TOT","PC_CHGPP","Q","1969-Q4",-0.487694588,
"USA","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-0.148470701,
"USA","QGDP","TOT","PC_CHGPP","Q","1970-Q2",0.141930001,
"USA","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.92155083,
"USA","QGDP","TOT","PC_CHGPP","Q","1970-Q4",-1.071638106,
"USA","QGDP","TOT","PC_CHGPP","Q","1971-Q1",2.715992789,
"USA","QGDP","TOT","PC_CHGPP","Q","1971-Q2",0.54112008,
"USA","QGDP","TOT","PC_CHGPP","Q","1971-Q3",0.822967085,
"USA","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.235783839,
"USA","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.838958884,
"USA","QGDP","TOT","PC_CHGPP","Q","1972-Q2",2.269772354,
"USA","QGDP","TOT","PC_CHGPP","Q","1972-Q3",0.944381888,
"USA","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.674458738,
"USA","QGDP","TOT","PC_CHGPP","Q","1973-Q1",2.474806377,
"USA","QGDP","TOT","PC_CHGPP","Q","1973-Q2",1.08866253,
"USA","QGDP","TOT","PC_CHGPP","Q","1973-Q3",-0.525898536,
"USA","QGDP","TOT","PC_CHGPP","Q","1973-Q4",0.949216043,
"USA","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-0.859772574,
"USA","QGDP","TOT","PC_CHGPP","Q","1974-Q2",0.237683227,
"USA","QGDP","TOT","PC_CHGPP","Q","1974-Q3",-0.945142778,
"USA","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.388140783,
"USA","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-1.217285876,
"USA","QGDP","TOT","PC_CHGPP","Q","1975-Q2",0.714536216,
"USA","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.711651967,
"USA","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.346524152,
"USA","QGDP","TOT","PC_CHGPP","Q","1976-Q1",2.248760121,
"USA","QGDP","TOT","PC_CHGPP","Q","1976-Q2",0.733700577,
"USA","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.548705764,
"USA","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.724850978,
"USA","QGDP","TOT","PC_CHGPP","Q","1977-Q1",1.181483598,
"USA","QGDP","TOT","PC_CHGPP","Q","1977-Q2",1.944113078,
"USA","QGDP","TOT","PC_CHGPP","Q","1977-Q3",1.804355899,
"USA","QGDP","TOT","PC_CHGPP","Q","1977-Q4",0.002185772,
"USA","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.319163241,
"USA","QGDP","TOT","PC_CHGPP","Q","1978-Q2",3.864270188,
"USA","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.005517127,
"USA","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.344143064,
"USA","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.179787288,
"USA","QGDP","TOT","PC_CHGPP","Q","1979-Q2",0.106919831,
"USA","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.742871468,
"USA","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.250075034,
"USA","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.314519076,
"USA","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-2.060472164,
"USA","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-0.118847117,
"USA","QGDP","TOT","PC_CHGPP","Q","1980-Q4",1.864925605,
"USA","QGDP","TOT","PC_CHGPP","Q","1981-Q1",1.959429461,
"USA","QGDP","TOT","PC_CHGPP","Q","1981-Q2",-0.741063613,
"USA","QGDP","TOT","PC_CHGPP","Q","1981-Q3",1.19752521,
"USA","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-1.089564087,
"USA","QGDP","TOT","PC_CHGPP","Q","1982-Q1",-1.553544479,
"USA","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.456198515,
"USA","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.382299274,
"USA","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.039946274,
"USA","QGDP","TOT","PC_CHGPP","Q","1983-Q1",1.317847576,
"USA","QGDP","TOT","PC_CHGPP","Q","1983-Q2",2.275612439,
"USA","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.999064294,
"USA","QGDP","TOT","PC_CHGPP","Q","1983-Q4",2.086217479,
"USA","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.954770289,
"USA","QGDP","TOT","PC_CHGPP","Q","1984-Q2",1.727792663,
"USA","QGDP","TOT","PC_CHGPP","Q","1984-Q3",0.964063628,
"USA","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.820857146,
"USA","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.969072301,
"USA","QGDP","TOT","PC_CHGPP","Q","1985-Q2",0.880466353,
"USA","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.527121263,
"USA","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.743327344,
"USA","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.933524708,
"USA","QGDP","TOT","PC_CHGPP","Q","1986-Q2",0.450377363,
"USA","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.956992886,
"USA","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.536985718,
"USA","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.74501963,
"USA","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.078842316,
"USA","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.867566856,
"USA","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.717036096,
"USA","QGDP","TOT","PC_CHGPP","Q","1988-Q1",0.516654167,
"USA","QGDP","TOT","PC_CHGPP","Q","1988-Q2",1.313900617,
"USA","QGDP","TOT","PC_CHGPP","Q","1988-Q3",0.585928314,
"USA","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.332500553,
"USA","QGDP","TOT","PC_CHGPP","Q","1989-Q1",1.016597674,
"USA","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.763265657,
"USA","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.740876994,
"USA","QGDP","TOT","PC_CHGPP","Q","1989-Q4",0.197050974,
"USA","QGDP","TOT","PC_CHGPP","Q","1990-Q1",1.092795416,
"USA","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.36291179,
"USA","QGDP","TOT","PC_CHGPP","Q","1990-Q3",0.066512432,
"USA","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-0.910394541,
"USA","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-0.467867584,
"USA","QGDP","TOT","PC_CHGPP","Q","1991-Q2",0.779718038,
"USA","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.505338431,
"USA","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.348563902,
"USA","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.197157574,
"USA","QGDP","TOT","PC_CHGPP","Q","1992-Q2",1.084320604,
"USA","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.988107189,
"USA","QGDP","TOT","PC_CHGPP","Q","1992-Q4",1.042879871,
"USA","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.166979092,
"USA","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.582113453,
"USA","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.477156587,
"USA","QGDP","TOT","PC_CHGPP","Q","1993-Q4",1.36007556,
"USA","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.97031284,
"USA","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.355099752,
"USA","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.584536016,
"USA","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.145518265,
"USA","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.35469547,
"USA","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.298305699,
"USA","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.850664868,
"USA","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.679036536,
"USA","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.748971329,
